		LSIE_05 OUTDOOR				video part 1 duration: 		video part 2 duration:													
		0:42:25.771	0:13:24.574	0:15:00.515	900.5150063	Environmental Event 	Distractor	Machine heard in background	duration on	"(Event/Category/Real World Stimulus, Object/Complex/Machine, Sensory Presentation/Auditory/Real World Sounds/Machine, Onset)"	AudON7										
			0:13:28.475	0:15:04.416	904.4164063	Behavioral Event 	Purposeful 	Subject lifts left arm	duration on	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Left/Lift, Onset)"	ArmLiftLON										
			0:13:31.611	0:15:07.552	907.5524063	Behavioral Event 	Purposeful 	Subject lifts left arm	duration off	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Left/Lift, Offset)"	ArmLiftLOFF										
		0:42:32.819	0:13:31.622	0:15:07.563	907.5630063	Environmental Event 	Distractor	Machine heard in background	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Machine, Sensory Presentation/Auditory/Real World Sounds/Machine, Offset)"	AudOFF7										
			0:13:32.746	0:15:08.687	908.6874063	Environmental Event 	Terrain 	Onset of Mud Terrain 	duration on	"(Event/Category/Environmental, Experiment Context/Walking/Mud, Onset)"	MudON										
			0:13:32.746	0:15:08.687	908.6874063	Behavioral Event 	Purposeful 	Subject steps around puddle with both legs	duration on	"(Event/Category/Participant Response, Object/Complex/Puddle, Participant/Action/Body Part/Legs/Step Around, Onset)"	LegAroundON1										
			0:13:34.080	0:15:10.021	910.0214063	Behavioral Event 	Purposeful 	Subject lifts both arms	duration on	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Both/Lift, Onset)"	ArmLiftBON										
			0:13:36.783	0:15:12.724	912.7244063	Behavioral Event 	Purposeful 	Subject lifts both arms	duration off	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Both/Lift, Offset)"	ArmLiftBOFF										
			0:13:38.184	0:15:14.125	914.1254063	Behavioral Event 	Purposeful 	Subject steps around puddle with both legs	duration off	"(Event/Category/Participant Response, Object/Complex/Puddle, Participant/Action/Body Part/Legs/Step Around, Offset)"	LegAroundOFF1										
		0:42:40.401	0:13:39.204	0:15:15.145	915.1450063	Behavioral Event 	Purposeful 	"Subject says ''Ah man"""		"(Event/Category/Participant Response, Participant/Action/Type/Speech)"	ActSpeech										
			0:13:42.322	0:15:18.263	918.2634063	Environmental Event 	Terrain 	Onset of Uphill Terrain	duration on 	"(Event/Category/Environmental, Experiment Context/Walking/Uphill, Onset)"	UpHillON										
			0:13:45.859	0:15:21.800	921.8004063	Behavioral Event 	Purposeful 	Subject lifts left arm	duration on	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Left/Lift, Onset)"	ArmLiftLON										
			0:13:46.092	0:15:22.033	922.0334063	Behavioral Event 	Purposeful 	Subject steps around puddle with both legs	duration on	"(Event/Category/Participant Response, Object/Complex/Puddle, Participant/Action/Body Part/Legs/Step Around, Onset)"	LegAroundON2										
			0:13:47.494	0:15:23.435	923.4354063	Behavioral Event 	Purposeful 	Subject lifts left arm	duration off	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Left/Lift, Offset)"	ArmLiftLOFF										
			0:13:50.864	0:15:26.805	926.8054063	Behavioral Event 	Purposeful 	Subject steps around puddle with both legs	duration off	"(Event/Category/Participant Response, Object/Complex/Puddle, Participant/Action/Body Part/Legs/Step Around, Offset)"	LegAroundOFF2										
			0:13:50.864	0:15:26.805	926.8054063	Environmental Event 	Terrain 	Onset of Woodchips Terrain 	duration on	"(Event/Category/Environmental, Experiment Context/Walking/Woodchips, Onset)"	WoodchipsON										
		0:42:58.472	0:13:57.275	0:15:33.216	933.2160063	Scenario Event 	Verbal Cue	"Experimenter says ''Turn left"""		"(Event/Category/Experimental Stimulus/Instruction, Object/Complex/Person/Experimenter/1, Sensory Presentation/Auditory/Real World Sounds/Human Voice, Participant/Effect/Auditory)"	AudExp7										
			0:14:02.075	0:15:38.016	938.0164063	Environmental Event 	Terrain 	Offset of Uphill Terrain	duration off	"(Event/Category/Environmental, Experiment Context/Walking/Uphill, Offset)"	UpHillOFF										
			0:14:03.710	0:15:39.651	939.6514063	Behavioral Event 	Purposeful 	Subject lifts both arms	duration on	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Both/Lift, Onset)"	ArmLiftBON										
			0:14:04.844	0:15:40.785	940.7854063	Environmental Event 	Terrain 	Onset of Gravel Terrain 	duration on	"(Event/Category/Environmental, Experiment Context/Walking/Gravel, Onset)"	GravelON										
		0:43:10.363	0:14:09.166	0:15:45.107	945.1070063	Behavioral Event	Purposeful	Subject sighs		"(Event/Category/Participant Response, Participant/Action/Type/Sigh)"	ActSigh										
			0:14:09.482	0:15:45.423	945.4234063	Behavioral Event 	Purposeful 	Subject lifts both arms	duration off	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Both/Lift, Offset)"	ArmLiftBOFF										
		0:43:13.470	0:14:12.273	0:15:48.214	948.2140063	Scenario Event 	Non-Verbal Cue	Slow down walking sound played 		"(Event/Category/Experimental stimulus/Instruction, Sensory presentation/Auditory/Nameable/Tune, Participant/Effect/Feedback/Slow Walk)"	AudFSW										
			0:14:17.524	0:15:53.465	953.4654063	Behavioral Event 	Purposeful 	Subject lifts left arm	duration on	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Left/Lift, Onset)"	ArmLiftLON										
		0:44:00.467	0:14:59.270	0:16:35.211	995.2110063	Scenario Event 	Non-Verbal Cue	Slow down walking sound played 		"(Event/Category/Experimental stimulus/Instruction, Sensory presentation/Auditory/Nameable/Tune, Participant/Effect/Feedback/Slow Walk)"	AudFSW										
		0:44:03.240	0:15:02.043	0:16:37.984	997.9840063	Environmental Event 	Distractor	Pedestrians talking in background	duration on	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian, Sensory Presentation/Real World Sounds/Auditory/Human Voice, Onset)"	AudON8										
		0:44:06.313	0:15:05.116	0:16:41.057	1001.057006	Environmental Event 	Distractor	Pedestrians talking in background	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian, Sensory Presentation/Real World Sounds/Auditory/Human Voice, Offset)"	AudOFF8										
		0:44:24.317	0:15:23.120	0:16:59.061	1019.061006	Environmental Event 	Distractor	Pedestrians talking in background		"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian, Sensory Presentation/Real World Sounds/Auditory/Human Voice)"	Aud9										
		0:44:35.373	0:15:34.176	0:17:10.117	1030.117006	Behavioral Event 	Purposeful 	Subject whispers something		"(Event/Category/Participant Response, Participant/Action/Type/Speech)"	ActSpeech										
		0:44:36.208	0:15:35.011	0:17:10.952	1030.952006	Environmental Event 	Distractor	"2 pedestrians in environment on bench, (proximity=moderate), unknown, unknown"	duration on 	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/2, Object/Complex/Bench, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds, Onset)"	Ped2ON7										
		0:44:40.116	0:15:38.919	0:17:14.860	1034.860006	Scenario Event 	Verbal Cue	"Experimenter says ''Turn right"""		"(Event/Category/Experimental Stimulus/Instruction, Object/Complex/Person/Experimenter/1, Sensory Presentation/Auditory/Real World Sounds/Human Voice, Participant/Effect/Auditory)"	AudExp8										
		0:44:42.053	0:15:40.856	0:17:16.797	1036.797006	Environmental Event 	Distractor	"1 pedestrian in environment, (proximity=moderate), running, male, adult"	duration on 	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/1, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds, Onset)"	Ped1ON8										
		0:44:42.855	0:15:41.658	0:17:17.599	1037.599006	Environmental Event 	Distractor	Machine heard in background	duration on	"(Event/Category/Real World Stimulus, Object/Complex/Machine, Sensory Presentation/Auditory/Real World Sounds/Machine, Onset)"	AudON10										
		0:44:48.801	0:15:47.604	0:17:23.545	1043.545006	Environmental Event 	Distractor	"1 pedestrian in environment in river, (proximity=far), unknown, unknown"	duration on 	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/1, Object/Complex/Boat, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds, Onset)"	Ped1ON9										
		0:44:51.773	0:15:50.576	0:17:26.517	1046.517006	Environmental Event 	Distractor	"1 pedestrian in environment, (proximity=far), unknown, unknown"	duration on 	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/1, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds, Onset)"	Ped1ON10										
		0:44:53.644	0:15:52.447	0:17:28.388	1048.388006	Environmental Event 	Distractor	"2 pedestrians in environment on bench, (proximity=moderate), unknown, unknown"	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/2, Object/Complex/Bench, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds, Offset)"	Ped2OFF7										
		0:44:59.256	0:15:58.059	0:17:34.000	1054.000006	Environmental Event 	Distractor	"1 pedestrian in environment in river, (proximity=far), unknown, unknown"	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/1, Object/Complex/Boat, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds, Offset)"	Ped1OFF9										
			0:16:07.767	0:17:43.708	1063.708406	Behavioral Event 	Purposeful 	Subject lifts right arm	duration on	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Right/Lift, Onset)"	ArmLiftRON										
			0:16:11.471	0:17:47.412	1067.412406	Behavioral Event 	Purposeful 	Subject lifts right arm	duration off	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Right/Lift, Offset)"	ArmLiftROFF										
		0:45:16.792	0:16:15.595	0:17:51.536	1071.536006	Environmental Event 	Distractor	"1 pedestrian in environment, (proximity=far), running, male, adult"	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/1, Sensory Presentation/Visual, Sensory Presentation/Auditory, Offset)"	Ped1OFF8										
			0:16:17.644	0:17:53.585	1073.585406	Environmental Event 	Terrain 	Onset of Dirt Terrain 	duration on	"(Event/Category/Environmental, Experiment Context/Walking/Dirt, Onset)"	DirtON										
		0:45:30.153	0:16:28.956	0:18:04.897	1084.897006	Environmental Event 	Distractor	Subject looks at portable toilet (proximity=near)	duration on 	"(Event/Category/Real World Stimulus, Object/Complex/Toilet, Sensory presentation/Visual, Participant/Effect/Visual/Foveal, Onset)"	ObjVFON1										
		0:45:30.353	0:16:29.156	0:18:05.097	1085.097006	Environmental Event 	Distractor	Walking footsteps heard in background	duration on	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/1, Sensory Presentation/Auditory/Real world sounds/Footsteps/Walking, Onset)"	AudON11										
		0:45:31.322	0:16:30.125	0:18:06.066	1086.066006	Environmental Event 	Distractor	Subject looks at portable toilet (proximity=near)	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Toilet, Sensory presentation/Visual, Participant/Effect/Visual/Foveal, Offset)"	ObjVFOFF1										
			0:16:31.391	0:18:07.332	1087.332406	Behavioral Event 	Purposeful 	Subject turns head		"(Event/Category/Participant Response, Participant/Action/Body Part/Head/Turn)"	HeadTurn										
		0:45:32.792	0:16:31.595	0:18:07.536	1087.536006	Environmental Event 	Distractor	Walking footsteps heard in background	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/1, Sensory Presentation/Auditory/Real world sounds/Footsteps/Walking, Offset)"	AudOFF11										
			0:16:33.493	0:18:09.434	1089.434406	Scenario Event/Behavioral Event	Non-Verbal Cue/Purposeful	Saliva swab inserted/Subject opens mouth	duration on	"(Event/Category/Experimental Procedure/Swab, Object/Complex/Saliva Swab, Participant/Action/Body Part/Mouth/Open, Participant/Effect/Taste, Onset)"	SWABON										
		0:45:42.645	0:16:41.448	0:18:17.389	1097.389006	Environmental Event 	Distractor	"1 pedestrian in environment, (proximity=far), unknown, unknown"	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/1, Sensory Presentation/Visual, Sensory Presentation/Auditory, Offset)"	Ped1OFF10										
		0:45:45.318	0:16:44.121	0:18:20.062	1100.062006	Environmental Event 	Distractor	"2 pedestrian in environment, (proximity=far), male and female, middle aged"	duration on 	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/2, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds, Onset)"	Ped2ON11										
			0:16:44.237	0:18:20.178	1100.178406	Environmental Event 	Terrain 	Onset of Gravel Terrain 	duration on	"(Event/Category/Environmental, Experiment Context/Walking/Gravel, Onset)"	GravelON										
		0:45:47.723	0:16:46.526	0:18:22.467	1102.467006	Environmental Event 	Distractor	"Subject looks at 2 pedestrians (proximity = far), male and female, middle aged"	duration on	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/2, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds/Pedestrian, Participant/Effect/Visual/Foveal, Onset)"	Ped2VFON11										
		0:45:50.662	0:16:49.465	0:18:25.406	1105.406006	Environmental Event 	Distractor	"Subject looks at 2 pedestrians (proximity = far), male and female, middle aged"	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/2, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds/Pedestrian, Participant/Effect/Visual/Foveal, Offset)"	Ped2VFOFF11										
			0:17:12.699	0:18:48.640	1128.640406	Environmental Event 	Terrain 	Onset of Dirt Terrain 	duration on	"(Event/Category/Environmental, Experiment Context/Walking/Dirt, Onset)"	DirtON										
		0:46:24.635	0:17:23.438	0:18:59.379	1139.379006	Environmental Event 	Distractor	Helicopter heard in background	duration on	"(Event/Category/Real World Stimulus, Object/Complex/Helicopter, Sensory Presentation/Auditory/Real World Sounds/Helicopter, Onset)"	AudON12										
			0:17:36.423	0:19:12.364	1152.364406	Environmental Event 	Terrain 	Onset of Gravel Terrain 	duration on	"(Event/Category/Environmental, Experiment Context/Walking/Gravel, Onset)"	GravelON										
		0:46:37.659	0:17:36.462	0:19:12.403	1152.403006	Environmental Event 	Distractor	"Subject looks at 2 pedestrians again (proximity = moderate), male and female, middle aged - rep 1"	duration on 	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/2, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds/Pedestrian, Attribute/Event Repetition/1, Participant/Effect/Visual/Foveal, Onset)"	Ped2VFON11-1										
		0:46:39.329	0:17:38.132	0:19:14.073	1154.073006	Environmental Event 	Distractor	"Subject looks at 2 pedestrians again (proximity = moderate), male and female, middle aged - rep 1"	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/2, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds/Pedestrian, Attribute/Event Repetition/1, Participant/Effect/Visual/Foveal, Offset)"	Ped2VFOFF11-1										
		0:46:45.876	0:17:44.679	0:19:20.620	1160.620006	Environmental Event 	Distractor	"2 pedestrian in environment, (proximity=near), male and female, middle aged"	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/2, Sensory Presentation/Visual, Sensory Presentation/Auditory, Offset)"	Ped2OFF11										
		0:46:48.114	0:17:46.917	0:19:22.858	1162.858006	Environmental Event 	Distractor	Pedestrians talking in background	duration on	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian, Sensory Presentation/Real World Sounds/Auditory/Human Voice, Onset)"	AudON13										
		0:47:01.041	0:17:59.844	0:19:35.785	1175.785006	Environmental Event 	Distractor	Pedestrians talking in background	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian, Sensory Presentation/Real World Sounds/Auditory/Human Voice, Offset)"	AudOFF13										
		0:47:03.446	0:18:02.249	0:19:38.190	1178.190006	Environmental Event 	Distractor	Helicopter heard in background	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Helicopter, Sensory Presentation/Auditory/Real World Sounds/Helicopter, Offset)"	AudOFF12										
		0:47:09.492	0:18:08.295	0:19:44.236	1184.236006	Environmental Event 	Distractor	Walking footsteps heard in background	duration on	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/1, Sensory Presentation/Auditory/Real world sounds/Footsteps/Walking, Onset)"	AudON14										
			0:18:10.190	0:19:46.131	1186.131406	Behavioral Event 	Purposeful 	Subject turns head		"(Event/Category/Participant Response, Participant/Action/Body Part/Head/Turn)"	HeadTurn										
		0:47:13.133	0:18:11.936	0:19:47.877	1187.877006	Environmental Event 	Distractor	Walking footsteps heard in background	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/1, Sensory Presentation/Auditory/Real world sounds/Footsteps/Walking, Offset)"	AudOFF14										
			0:18:13.626	0:19:49.567	1189.567406	Scenario Event/Behavioral Event	Non-Verbal Cue/Purposeful	Saliva swab removed/Subject opens mouth	duration off	"(Event/Category/Experimental Procedure/Swab, Object/Complex/Saliva Swab, Participant/Action/Body Part/Mouth/Open, Participant/Effect/Taste, Offset)"	SWABOFF										
			0:18:21.901	0:19:57.842	1197.842406	Environmental Event 	Terrain 	Onset of Dirt Terrain 	duration on	"(Event/Category/Environmental, Experiment Context/Walking/Dirt, Onset)"	DirtON										
		0:47:27.062	0:18:25.865	0:20:01.806	1201.806006	Environmental Event 	Distractor	"2 pedestrian in environment, (proximity=moderate), male and female, middle aged"	duration on 	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/2, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds, Onset)"	Ped2ON12										
		0:47:27.529	0:18:26.332	0:20:02.273	1202.273006	Environmental Event 	Distractor	"Subject looks at 2 pedestrians (proximity = moderate), male and female, middle aged"	duration on	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/2, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds/Pedestrian, Participant/Effect/Visual/Foveal, Onset)"	Ped2VFON12										
		0:47:28.431	0:18:27.234	0:20:03.175	1203.175006	Environmental Event 	Distractor	"Subject looks at 2 pedestrians (proximity = moderate), male and female, middle aged"	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/2, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds/Pedestrian, Participant/Effect/Visual/Foveal, Offset)"	Ped2VFOFF12										
		0:47:31.771	0:18:30.574	0:20:06.515	1206.515006	Environmental Event 	Distractor	"Subject looks at 2 pedestrians again (proximity = moderate), male and female, middle aged - rep 1"	duration on 	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/2, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds/Pedestrian, Attribute/Event Repetition/1, Participant/Effect/Visual/Foveal, Onset)"	Ped2VFON12-1										
		0:47:32.306	0:18:31.109	0:20:07.050	1207.050006	Environmental Event 	Distractor	"Subject looks at 2 pedestrians again (proximity = moderate), male and female, middle aged - rep 1"	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/2, Sensory Presentation/Visual, Sensory Presentation/Auditory/Real World Sounds/Pedestrian, Attribute/Event Repetition/1, Participant/Effect/Visual/Foveal, Offset)"	Ped2VFOFF12-1										
		0:47:35.379	0:18:34.182	0:20:10.123	1210.123006	Environmental Event 	Distractor	"2 pedestrian in environment, (proximity=near), male and female, middle aged"	duration off	"(Event/Category/Real World Stimulus, Object/Complex/Person/Pedestrian/2, Sensory Presentation/Visual, Sensory Presentation/Auditory, Offset)"	Ped2OFF12										
		0:47:38.619	0:18:37.422	0:20:13.363	1213.363006	Environmental Event 	Distractor	Machine heard in background	duration on	"(Event/Category/Real World Stimulus, Object/Complex/Machine, Sensory Presentation/Auditory/Real World Sounds/Machine, Onset)"	AudON15										
		0:47:39.521	0:18:38.324	0:20:14.265	1214.265006	Scenario Event 	Verbal Cue	"Experimenter says ''Starting normal search"""		"(Event/Category/Experimental Stimulus/Instruction, Object/Complex/Person/Experimenter/1, Sensory Presentation/Auditory/Real World Sounds/Human Voice, Participant/Effect/Auditory)"	AudExp8.5										
0:20:14.664		0:47:39.920	0:18:38.723	0:20:14.664	1214.664063	Scenario Event 	Non-Verbal Cue	"End of ""Baseline"""		(Event/Category/Experiment control/Sequence/Block Ends/Baseline)	BEBase										
0:20:14.664		0:47:39.920	0:18:38.723	0:20:14.664	1214.664063	Scenario Event 	Non-Verbal Cue	"Start of ""Non-Stress"""		(Event/Category/Experiment control/Sequence/Block Begins/Non-Stress)	BBNoStress										
			0:18:39.119	0:20:15.060	1215.060406	Environmental Event 	Terrain 	Onset of Gravel Terrain 	duration on	"(Event/Category/Environmental, Experiment Context/Walking/Gravel, Onset)"	GravelON										
			0:18:40.920	0:20:16.861	1216.861406	Behavioral Event 	Purposeful 	Subject lifts right arm	duration on	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Right/Lift, Onset)"	ArmLiftRON										
		0:47:43.095	0:18:41.898	0:20:17.839	1217.839006	Scenario Event 	Verbal Cue	"Experimenter says ''Stay left"""		"(Event/Category/Experimental Stimulus/Instruction, Object/Complex/Person/Experimenter/1, Sensory Presentation/Auditory/Real World Sounds/Human Voice, Participant/Effect/Auditory)"	AudExp9										
			0:18:42.155	0:20:18.096	1218.096406	Behavioral Event 	Purposeful 	Subject lifts right arm	duration off	"(Event/Category/Participant Response, Participant/Action/Body Part/Arm/Right/Lift, Offset)"	ArmLiftROFF										
		0:47:54.418	0:18:53.221	0:20:29.162	1229.162006	Behavioral Event 	Purposeful 	Subject looks at non-target flag before false trigger(#1)(proximity=near)	duration on	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-Target, Participant/Effect/Visual/Foveal, Onset)"	NonTargetTrigON(1)										
			0:18:56.169	0:20:32.110	1232.110406	Behavioral Event	Purposeful	Subject stops walking		"(Event/Category/Participant Response, Participant/Action/Type/Walk/End Stride, Participant/Action/Body Part/Legs, Experimental Context/Standing)"	ActStop										
		0:47:57.725	0:18:56.528	0:20:32.469	1232.469006	Behavioral Event 	Purposeful 	Subject looks at non-target flag before false trigger(#1)(proximity=near)	duration off	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-Target, Participant/Effect/Visual/Foveal, Offset)"	NonTargetTrigOFF(2)										
		0:47:58.193	0:18:56.996	0:20:32.937	1232.937006	Scenario Event 	Verbal Cue	"Experimenter says ''Keep walking"""		"(Event/Category/Experimental Stimulus/Instruction, Object/Complex/Person/Experimenter/1, Sensory Presentation/Auditory/Real World Sounds/Human Voice, Participant/Effect/Auditory)"	AudExp10										
0:20:34.172		0:47:59.428	0:18:58.230	0:20:34.172	1234.171875	Scenario Event/Behavioral Event 	Task/Purposeful	Subject identifies target flag incorrectly/ Subject presses trigger		"(Event/Category/Participant Response, Object/Complex/Button, Sensory Presentation/Tactile, Participant/Effect/Tactile/Pressure, Participant/Effect/Cognitive/Meaningful, Participant/Action/Type/Button Press/Button, Participant/Action/Body Part/Hand/Right/Finger)"	TrigIncor										
			0:18:58.538	0:20:34.479	1234.479406	Behavioral Event	Purposeful	Subject resumes walking		"(Event/Category/Participant Response, Participant/Action/Type/Walk/Start Stride, Participant/Action/Body Part/Legs, Experimental Context/Walking)"	ActStart										
		0:48:02.435	0:19:01.238	0:20:37.179	1237.179006	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = near) - flag (#2)	duration on	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal, Onset)"	NonTargetON(2)										
		0:48:05.241	0:19:04.044	0:20:39.985	1239.985006	Behavioral Event 	Purposeful 	"Subject says ''What's light and what is dark?"""		"(Event/Category/Participant Response, Participant/Action/Type/Speech)"	ActSpeech										
		0:48:05.775	0:19:04.578	0:20:40.519	1240.519006	Behavioral Event 	Purposeful 	Subject looks at Non-target flag - dark left - (proximity = near) - flag (#2)	duration off	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-target, Participant/Effect/Visual/Foveal, Offset)"	NonTargetOFF(2)										
		0:48:12.088	0:19:10.891	0:20:46.832	1246.832006	Scenario Event 	Verbal Cue	"Experimenter says ''Stay left"""		"(Event/Category/Experimental Stimulus/Instruction, Object/Complex/Person/Experimenter/1, Sensory Presentation/Auditory/Real World Sounds/Human Voice, Participant/Effect/Auditory)"	AudExp11										
			0:19:25.231	0:21:01.172	1261.172406	Environmental Event 	Terrain 	Onset of Dirt and Grass Terrain 	duration on	"(Event/Category/Environmental, Experiment Context/Walking/Dirt, Onset)"	DirtON										
			0:19:29.569	0:21:05.510	1265.510406	Environmental Event 	Terrain 	Onset of Mud Terrain 	duration on	"(Event/Category/Environmental, Experiment Context/Walking/Mud, Onset)"	MudON										
			0:19:33.640	0:21:09.581	1269.581406	Environmental Event 	Terrain 	Onset of Dirt and Grass Terrain 	duration on	"(Event/Category/Environmental, Experiment Context/Walking/Dirt, Onset)"	DirtON										
		0:48:40.046	0:19:38.849	0:21:14.790	1274.790006	Behavioral Event 	Purposeful 	Subject looks at non-target flag before false trigger(#4)(proximity=near)	duration on	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-Target, Participant/Effect/Visual/Foveal, Onset)"	NonTargetTrigON(4)										
		0:48:42.418	0:19:41.221	0:21:17.162	1277.162006	Behavioral Event 	Purposeful 	"Subject says ''I think that's bright"""		"(Event/Category/Participant Response, Participant/Action/Type/Speech)"	ActSpeech										
		0:48:42.451	0:19:41.254	0:21:17.195	1277.195006	Behavioral Event 	Purposeful 	Subject looks at non-target flag before false trigger(#4)(proximity=near)	duration off	"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-Target, Participant/Effect/Visual/Foveal, Offset)"	NonTargetTrigOFF(4)										
0:21:17.377		0:48:42.633	0:19:41.436	0:21:17.377	1277.376953	Scenario Event/Behavioral Event 	Task/Purposeful	Subject identifies target flag incorrectly/ Subject presses trigger		"(Event/Category/Participant Response, Object/Complex/Button, Sensory Presentation/Tactile, Participant/Effect/Tactile/Pressure, Participant/Effect/Cognitive/Meaningful, Participant/Action/Type/Button Press/Button, Participant/Action/Body Part/Hand/Right/Finger)"	TrigIncor										
		0:48:53.808	0:19:52.611	0:21:28.552	1288.552006	Behavioral Event 	Purposeful 	Subject looks at non-target flag before false trigger(#7)(proximity=near)		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Expected/Non-Target, Participant/Effect/Visual/Foveal)"	NonTargetTrig(7)										
0:21:30.441		0:48:55.697	0:19:54.500	0:21:30.441	1290.441406	Scenario Event/Behavioral Event 	Task/Purposeful	Subject identifies target flag incorrectly/ Subject presses trigger		"(Event/Category/Participant Response, Object/Complex/Button, Sensory Presentation/Tactile, Participant/Effect/Tactile/Pressure, Participant/Effect/Cognitive/Meaningful, Participant/Action/Type/Button Press/Button, Participant/Action/Body Part/Hand/Right/Finger)"	TrigIncor										
		0:49:11.812	0:20:10.615	0:21:46.556	1306.556006	Behavioral Event 	Purposeful 	"Subject looks at Target flag - bright right - trigger look - (proximity = moderate) - flag (#9), approx"		"(Event/Category/Experimental Stimulus, Object/Complex/Flag, Sensory presentation/Visual, Participant/Effect/Cognitive/Target, Participant/Effect/Cognitive/Reward/$0.25, Participant/Effect/Visual/Foveal, Attribute/Approximate)"	TargetlastA(9)										
		0:49:12.213	0:20:11.016	0:21:46.957	1306.957006	Behavioral Event 	Purposeful 	"Subject says ''Ohh Ok"""		"(Event/Category/Participant Response, Participant/Action/Type/Speech)"	ActSpeech										
